水利種別(消火栓),水利種別(消火栓)名,市町村(消火栓)名,担当区内通番(消火栓),設置場所-1(消火栓),配管径,Ｘ座標(栓)(座標),Ｙ座標(栓)(座標),緯度(栓)(座標),経度(栓)(座標),備考
01,消火栓,彦根市,839,彦根市田附町　 ,100,1371044,-8806043,0351221816,1360902160,
01,消火栓,彦根市,840,彦根市田附町　 ,75,1367235,-8815477,0351218756,1360900648,
01,消火栓,彦根市,841,彦根市田附町　 ,100,1380612,-8811796,0351219944,1360905940,
01,消火栓,彦根市,842,彦根市田附町　 ,150,1386697,-8802358,0351223004,1360908352,
01,消火栓,彦根市,843,彦根市田附町　 ,100,1391997,-8815328,0351218792,1360910440,
01,消火栓,彦根市,844,彦根市田附町　 ,100,1401930,-8821524,0351216776,1360914364,
01,消火栓,彦根市,845,彦根市田附町　 ,150,1406473,-8815639,0351218684,1360916164,
01,消火栓,彦根市,846,彦根市新海浜２丁目　 ,150,1165697,-8718690,0351250260,1360741003,
01,消火栓,彦根市,847,彦根市新海浜２丁目　 ,100,1154092,-8720283,0351249748,1360736413,
01,消火栓,彦根市,848,彦根市新海浜２丁目　 ,100,1138245,-8722465,0351249046,1360730145,
01,消火栓,彦根市,849,彦根市新海浜１丁目　 ,100,1123862,-8723969,0351248564,1360724456,
01,消火栓,彦根市,850,彦根市新海浜１丁目　 ,75,1115160,-8733193,0351245574,1360721010,
01,消火栓,彦根市,851,彦根市新海浜１丁目　 ,75,1103579,-8737748,0351244100,1360716428,
01,消火栓,彦根市,852,彦根市新海浜１丁目　 ,75,1117644,-8743414,0351242256,1360721988,
01,消火栓,彦根市,853,彦根市新海浜１丁目　 ,100,1129523,-8737605,0351244136,1360726688,
01,消火栓,彦根市,854,彦根市新海浜２丁目　 ,75,1134431,-8730833,0351246332,1360728632,
01,消火栓,彦根市,855,彦根市新海浜２丁目　 ,75,1147359,-8732036,0351245936,1360733744,
01,消火栓,彦根市,856,彦根市新海浜２丁目　 ,75,1163736,-8725471,0351248060,1360740224,
01,消火栓,彦根市,857,彦根市新海浜２丁目　 ,100,1171123,-8735777,0351244712,1360743140,
01,消火栓,彦根市,858,彦根市新海浜２丁目　 ,75,1157375,-8734464,0351245144,1360737704,
01,消火栓,彦根市,859,彦根市新海浜２丁目　 ,75,1150196,-8743901,0351242084,1360734860,
01,消火栓,彦根市,860,彦根市新海浜２丁目　 ,75,1138358,-8741143,0351242984,1360730180,
01,消火栓,彦根市,861,彦根市新海浜１丁目　 ,100,1134102,-8749207,0351240369,1360728493,
01,消火栓,彦根市,862,彦根市小野町　 ,200,2570087,-8152089,0351553208,1361657036,
01,消火栓,彦根市,863,彦根市原町　 ,200,2557957,-8205589,0351535856,1361652176,
01,消火栓,彦根市,864,彦根市原町　 ,200,2552452,-8221688,0351530636,1361649980,
01,消火栓,彦根市,865,彦根市原町　 ,200,2544121,-8235466,0351526172,1361646668,
01,消火栓,彦根市,866,彦根市原町　 ,200,2537235,-8245802,0351522824,1361643932,
01,消火栓,彦根市,867,彦根市西沼波町　 ,250,2452936,-8228505,0351528513,1361610596,
01,消火栓,彦根市,868,彦根市西沼波町　 ,100,2445057,-8241286,0351524372,1361607464,
01,消火栓,彦根市,869,彦根市西沼波町　 ,75,2439169,-8249449,0351521728,1361605126,
01,消火栓,彦根市,870,彦根市西沼波町　 ,300,2428202,-8266844,0351516091,1361600768,
01,消火栓,彦根市,871,彦根市西沼波町　 ,300,2420062,-8279544,0351511977,1361557534,
01,消火栓,彦根市,872,彦根市芹川町　 ,75,2406796,-8262713,0351517451,1361552303,
01,消火栓,彦根市,873,彦根市西沼波町　 ,100,2405846,-8276665,0351512924,1361551912,
01,消火栓,彦根市,874,彦根市西沼波町　 ,100,2411615,-8290515,0351508424,1361554180,
01,消火栓,彦根市,875,彦根市西沼波町　 ,200,2411104,-8303495,0351504212,1361553964,
01,消火栓,彦根市,876,彦根市西沼波町　 ,100,2419727,-8295707,0351506732,1361557384,
01,消火栓,彦根市,877,彦根市西沼波町　 ,100,2443870,-8273457,0351513932,1361606960,
01,消火栓,彦根市,878,彦根市西沼波町　 ,75,2445905,-8252265,0351520808,1361607788,
01,消火栓,彦根市,879,彦根市西沼波町　 ,75,2463107,-8233252,0351526964,1361614615,
01,消火栓,彦根市,880,彦根市原町　 ,250,2470974,-8225080,0351529609,1361617737,
01,消火栓,彦根市,881,彦根市原町　 ,75,2479755,-8220704,0351531021,1361621216,
01,消火栓,彦根市,882,彦根市原町　 ,250,2478147,-8231324,0351527576,1361620568,
01,消火栓,彦根市,883,彦根市原町　 ,150,2468944,-8241128,0351524402,1361616916,
01,消火栓,彦根市,884,彦根市原町　 ,150,2466646,-8250878,0351521240,1361615996,
01,消火栓,彦根市,885,彦根市地蔵町　 ,75,2462755,-8264088,0351516956,1361614443,
01,消火栓,彦根市,886,彦根市地蔵町　 ,75,2444788,-8276561,0351512924,1361607320,
01,消火栓,彦根市,887,彦根市東沼波町　 ,200,2433033,-8303880,0351504067,1361602640,
01,消火栓,彦根市,888,彦根市東沼波町　 ,100,2430071,-8318640,0351459280,1361601452,
01,消火栓,彦根市,889,彦根市東沼波町　 ,100,2436090,-8323838,0351457588,1361603828,
01,消火栓,彦根市,890,彦根市東沼波町　 ,200,2441696,-8310733,0351501836,1361606060,
01,消火栓,彦根市,891,彦根市地蔵町　 ,75,2453158,-8309704,0351502160,1361610596,
01,消火栓,彦根市,892,彦根市地蔵町　 ,75,2466841,-8289035,0351508856,1361616032,
01,消火栓,彦根市,893,彦根市地蔵町　 ,75,2472550,-8280478,0351511628,1361618300,
01,消火栓,彦根市,894,彦根市地蔵町　 ,250,2480975,-8267144,0351515948,1361621648,
01,消火栓,彦根市,895,彦根市原町　 ,250,2482872,-8262148,0351517568,1361622404,
01,消火栓,彦根市,896,彦根市原町　 ,250,2477567,-8251846,0351520916,1361620316,
01,消火栓,彦根市,897,彦根市原町　 ,100,2481181,-8242741,0351523868,1361621756,
01,消火栓,彦根市,898,彦根市原町　 ,100,2489049,-8251927,0351520880,1361624860,
01,消火栓,彦根市,899,彦根市原町　 ,150,2493900,-8235939,0351526064,1361626796,
01,消火栓,彦根市,900,彦根市原町　 ,50,2496137,-8222289,0351530492,1361627696,
01,消火栓,彦根市,901,彦根市原町　 ,150,2510879,-8223580,0351530060,1361633528,
01,消火栓,彦根市,902,彦根市原町　 ,150,2522465,-8235937,0351526039,1361638099,
01,消火栓,彦根市,903,彦根市原町　 ,250,2523989,-8265534,0351516432,1361638669,
01,消火栓,彦根市,904,彦根市正法寺町　 ,125,2528239,-8271292,0351514559,1361640345,
01,消火栓,彦根市,905,彦根市正法寺町　 ,100,2526066,-8285703,0351509884,1361639469,
01,消火栓,彦根市,906,彦根市正法寺町　 ,100,2513290,-8310432,0351501870,1361634386,
01,消火栓,彦根市,907,彦根市正法寺町　 ,100,2507131,-8315435,0351500252,1361631944,
01,消火栓,彦根市,908,彦根市正法寺町　 ,250,2487817,-8317166,0351459708,1361624301,
01,消火栓,彦根市,909,彦根市地蔵町　 ,300,2477983,-8303979,0351503996,1361620424,
01,消火栓,彦根市,910,彦根市地蔵町　 ,200,2454375,-8322235,0351458092,1361611064,
01,消火栓,彦根市,911,彦根市地蔵町　 ,200,2462948,-8329533,0351455716,1361614448,
01,消火栓,彦根市,912,彦根市地蔵町　 ,75,2473049,-8329727,0351455644,1361618444,
01,消火栓,彦根市,913,彦根市地蔵町　 ,75,2463798,-8340845,0351452044,1361614772,
01,消火栓,彦根市,914,彦根市地蔵町　 ,75,2454152,-8340649,0351452116,1361610956,
01,消火栓,彦根市,915,彦根市地蔵町　 ,75,2447615,-8345991,0351450388,1361608364,
01,消火栓,彦根市,916,彦根市地蔵町　 ,100,2455738,-8355065,0351447436,1361611568,
01,消火栓,彦根市,917,彦根市正法寺町　 ,100,2456670,-8363160,0351444808,1361611928,
01,消火栓,彦根市,918,彦根市正法寺町　 ,100,2466189,-8350045,0351449056,1361615708,
01,消火栓,彦根市,919,彦根市正法寺町　 ,200,2474960,-8339099,0351452601,1361619190,
01,消火栓,彦根市,920,彦根市正法寺町　 ,200,2493493,-8352410,0351448264,1361626508,
01,消火栓,彦根市,921,彦根市正法寺町　 ,200,2512098,-8367444,0351443368,1361633852,
01,消火栓,彦根市,922,彦根市正法寺町　 ,100,2524544,-8360199,0351445708,1361638784,
01,消火栓,彦根市,923,彦根市正法寺町　 ,100,2535117,-8333992,0351454204,1361642996,
01,消火栓,彦根市,924,彦根市正法寺町　 ,75,2538090,-8323224,0351457696,1361644184,
01,消火栓,彦根市,925,彦根市正法寺町　 ,125,2536605,-8312801,0351501080,1361643608,
01,消火栓,彦根市,926,彦根市正法寺町　 ,125,2545864,-8307445,0351502810,1361647278,
01,消火栓,彦根市,927,彦根市正法寺町　 ,75,2538581,-8299708,0351505328,1361644405,
01,消火栓,彦根市,928,彦根市正法寺町　 ,125,2538950,-8294484,0351507023,1361644557,
01,消火栓,彦根市,929,彦根市正法寺町　 ,200,2540510,-8280681,0351511501,1361645189,
01,消火栓,彦根市,930,彦根市正法寺町　 ,75,2551318,-8292356,0351507702,1361649453,
01,消火栓,彦根市,931,彦根市正法寺町　 ,75,2569508,-8300396,0351505076,1361656640,
01,消火栓,彦根市,932,彦根市正法寺町　 ,100,2557232,-8302982,0351504248,1361651780,
01,消火栓,彦根市,933,彦根市正法寺町　 ,75,2553808,-8314860,0351500396,1361650412,
01,消火栓,彦根市,934,彦根市正法寺町　 ,100,2549485,-8330624,0351455284,1361648684,
01,消火栓,彦根市,935,彦根市正法寺町　 ,100,2547053,-8347730,0351449735,1361647703,
01,消火栓,彦根市,936,彦根市野田山町　 ,100,2546005,-8364498,0351444293,1361647270,
01,消火栓,彦根市,937,彦根市野田山町　 ,100,2554872,-8375538,0351440702,1361650765,
01,消火栓,彦根市,938,彦根市野田山町　 ,100,2541084,-8384778,0351437716,1361645300,
01,消火栓,彦根市,939,彦根市野口町　 ,100,2176959,-8666600,0351306560,1361420979,
01,消火栓,彦根市,940,彦根市野田山町　 ,100,2570668,-8380191,0351439178,1361657010,
01,消火栓,彦根市,941,彦根市野田山町　 ,100,2583957,-8386507,0351437115,1361702260,
01,消火栓,彦根市,942,彦根市野田山町　 ,75,2597925,-8382078,0351438540,1361707791,
01,消火栓,彦根市,943,彦根市野田山町　 ,75,2605263,-8391890,0351435349,1361710682,
01,消火栓,彦根市,944,彦根市野田山町　 ,75,2580525,-8401605,0351432219,1361700885,
01,消火栓,彦根市,945,彦根市野田山町　 ,100,2570358,-8407324,0351430372,1361656856,
01,消火栓,彦根市,946,彦根市野田山町　 ,75,2579748,-8411050,0351429154,1361700567,
01,消火栓,彦根市,947,彦根市野田山町　 ,200,2571490,-8421408,0351425800,1361657288,
01,消火栓,彦根市,948,彦根市野田山町　 ,75,2585608,-8425693,0351424396,1361702868,
01,消火栓,彦根市,949,彦根市駅東町,200,2445467,-8090429,0351613332,1361607788,
01,消火栓,彦根市,950,彦根市岡町　 ,250,2372608,-8300602,0351505184,1361538736,
01,消火栓,彦根市,951,彦根市岡町　 ,200,2366704,-8304499,0351503924,1361536396,
01,消火栓,彦根市,952,彦根市岡町　 ,300,2363146,-8300959,0351505076,1361534992,
01,消火栓,彦根市,953,彦根市岡町　 ,100,2354907,-8316510,0351500036,1361531716,
01,消火栓,彦根市,954,彦根市岡町　 ,100,2345565,-8328292,0351456220,1361528008,
01,消火栓,彦根市,955,彦根市小泉町　 ,100,2339098,-8340290,0351452332,1361525437,
01,消火栓,彦根市,956,彦根市小泉町　 ,100,2331246,-8354302,0351447791,1361522316,
01,消火栓,彦根市,957,彦根市小泉町　 ,100,2322141,-8367448,0351443532,1361518701,
01,消火栓,彦根市,958,彦根市小泉町　 ,100,2305399,-8348584,0351449668,1361512096,
01,消火栓,彦根市,959,彦根市小泉町　 ,100,2290667,-8352282,0351448480,1361506264,
01,消火栓,彦根市,960,彦根市小泉町　 ,100,2289704,-8367370,0351443584,1361505868,
01,消火栓,彦根市,961,彦根市小泉町　 ,75,2278523,-8371724,0351442180,1361501440,
01,消火栓,彦根市,962,彦根市小泉町　 ,150,2268416,-8369420,0351442936,1361457444,
01,消火栓,彦根市,963,彦根市小泉町　 ,150,2271172,-8379840,0351439552,1361458524,
01,消火栓,彦根市,964,彦根市小泉町　 ,100,2265089,-8385068,0351437860,1361456112,
01,消火栓,彦根市,965,彦根市小泉町　 ,75,2269206,-8393821,0351435016,1361457732,
01,消火栓,彦根市,966,彦根市小泉町　 ,150,2280929,-8387691,0351436996,1361502376,
01,消火栓,彦根市,967,彦根市小泉町　 ,100,2288461,-8379352,0351439696,1361505364,
01,消火栓,彦根市,968,彦根市小泉町　 ,75,2298150,-8371367,0351442280,1361509206,
01,消火栓,彦根市,969,彦根市小泉町　 ,150,2307118,-8380525,0351439300,1361512744,
01,消火栓,彦根市,970,彦根市小泉町　 ,125,2303213,-8383530,0351438328,1361511196,
01,消火栓,彦根市,971,彦根市小泉町　 ,125,2288595,-8395810,0351434355,1361505401,
01,消火栓,彦根市,972,彦根市小泉町　 ,75,2299432,-8399513,0351433144,1361509684,
01,消火栓,彦根市,973,彦根市小泉町　 ,125,2307253,-8397940,0351433648,1361512780,
01,消火栓,彦根市,974,彦根市小泉町　 ,350,2326244,-8399620,0351433087,1361520291,
01,消火栓,彦根市,975,彦根市東沼波町　 ,75,2341904,-8380475,0351439288,1361526506,
01,消火栓,彦根市,976,彦根市東沼波町　 ,150,2363810,-8345992,0351450460,1361535208,
01,消火栓,彦根市,977,彦根市岡町　 ,75,2371115,-8321237,0351458488,1361538124,
01,消火栓,彦根市,978,彦根市東沼波町　 ,250,2381461,-8310783,0351501872,1361542228,
01,消火栓,彦根市,979,彦根市西沼波町　 ,75,2385801,-8300345,0351505256,1361543956,
01,消火栓,彦根市,980,彦根市東沼波町　 ,75,2395198,-8310081,0351502088,1361547664,
01,消火栓,彦根市,981,彦根市西沼波町　 ,250,2388306,-8318752,0351459280,1361544928,
01,消火栓,彦根市,982,彦根市西沼波町　 ,75,2379128,-8323435,0351457768,1361541292,
01,消火栓,彦根市,983,彦根市東沼波町　 ,100,2385896,-8336284,0351453592,1361543956,
01,消火栓,彦根市,984,彦根市東沼波町　 ,250,2399617,-8329481,0351455788,1361549392,
01,消火栓,彦根市,985,彦根市西沼波町　 ,75,2402065,-8326147,0351456868,1361550364,
01,消火栓,彦根市,986,彦根市東沼波町　 ,250,2407912,-8335005,0351453988,1361552668,
01,消火栓,彦根市,987,彦根市東沼波町　 ,75,2397733,-8339469,0351452548,1361548636,
01,消火栓,彦根市,988,彦根市東沼波町　 ,100,2392016,-8345364,0351450640,1361546368,
01,消火栓,彦根市,989,彦根市東沼波町　 ,75,2381915,-8344947,0351450784,1361542372,
01,消火栓,彦根市,990,彦根市東沼波町　 ,75,2385212,-8352924,0351448192,1361543668,
01,消火栓,彦根市,991,彦根市東沼波町　 ,75,2368987,-8377037,0351440380,1361537224,
01,消火栓,彦根市,992,彦根市東沼波町　 ,75,2361279,-8387263,0351437068,1361534164,
01,消火栓,彦根市,993,彦根市東沼波町　 ,100,2348843,-8399164,0351433216,1361529232,
01,消火栓,彦根市,994,彦根市小泉町　 ,100,2334886,-8411669,0351429169,1361523698,
01,消火栓,彦根市,995,彦根市小泉町　 ,125,2320667,-8414452,0351428278,1361518070,
01,消火栓,彦根市,996,彦根市高宮町　 ,150,2335542,-8426315,0351424415,1361523942,
01,消火栓,彦根市,997,彦根市高宮町　 ,100,2327277,-8434937,0351421624,1361520664,
01,消火栓,彦根市,998,彦根市高宮町　 ,75,2320478,-8445048,0351418348,1361517964,
01,消火栓,彦根市,999,彦根市高宮町　 ,75,2334298,-8440132,0351419932,1361523436,
01,消火栓,彦根市,1000,彦根市高宮町　 ,350,2347842,-8434107,0351421876,1361528800,
01,消火栓,彦根市,1001,彦根市高宮町　 ,100,2362900,-8455522,0351414913,1361534735,
01,消火栓,彦根市,1002,彦根市高宮町　 ,150,2362219,-8433737,0351421984,1361534488,
01,消火栓,彦根市,1003,彦根市高宮町　 ,150,2359551,-8422541,0351425620,1361533444,
01,消火栓,彦根市,1004,彦根市高宮町　 ,100,2372906,-8414186,0351428320,1361538736,
01,消火栓,彦根市,1005,彦根市高宮町　 ,150,2358338,-8410897,0351429400,1361532976,
01,消火栓,彦根市,1006,彦根市東沼波町　 ,100,2363948,-8398902,0351433288,1361535208,
01,消火栓,彦根市,1007,彦根市東沼波町　 ,75,2358932,-8394701,0351434656,1361533228,
01,消火栓,彦根市,1008,彦根市東沼波町　 ,75,2367201,-8390242,0351436096,1361536504,
01,消火栓,彦根市,1009,彦根市東沼波町　 ,75,2371703,-8394406,0351434741,1361538281,
01,消火栓,彦根市,1010,彦根市東沼波町　 ,75,2393133,-8354678,0351447616,1361546800,
01,消火栓,彦根市,1011,彦根市東沼波町　 ,75,2404854,-8348213,0351449704,1361551444,
01,消火栓,彦根市,1012,彦根市東沼波町　 ,250,2417301,-8341192,0351451972,1361556376,
01,消火栓,彦根市,1013,彦根市東沼波町　 ,200,2426059,-8349710,0351449200,1361559832,
01,消火栓,彦根市,1014,彦根市東沼波町　 ,200,2431912,-8360564,0351445672,1361602136,
01,消火栓,彦根市,1015,彦根市東沼波町　 ,75,2406484,-8379600,0351439516,1361552056,
01,消火栓,彦根市,1016,彦根市大堀町　 ,75,2415926,-8391451,0351435662,1361555779,
01,消火栓,彦根市,1017,彦根市東沼波町　 ,200,2436514,-8371148,0351442233,1361603946,
01,消火栓,彦根市,1018,彦根市大堀町　 ,150,2444050,-8385732,0351437493,1361606911,
01,消火栓,彦根市,1019,彦根市大堀町　 ,150,2439144,-8395806,0351434228,1361604960,
01,消火栓,彦根市,1020,彦根市大堀町　 ,75,2445686,-8406450,0351430768,1361607536,
