全国地方公共団体コード,ID,地方公共団体名,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
332020,0100007512,岡山県倉敷市,消火栓,332020,,倉敷市玉島勇崎５３８番地,岡山県,倉敷市,,,,133.646084,34.52833,150,公設
332020,0100007513,岡山県倉敷市,消火栓,332020,,倉敷市玉島勇崎１３９７番地２５,岡山県,倉敷市,,,,133.659759,34.52109,100,公設
332020,0100007514,岡山県倉敷市,消火栓,332020,,倉敷市玉島勇崎１０９７番地１７,岡山県,倉敷市,,,,133.652753,34.517961,100,公設
332020,0100007515,岡山県倉敷市,消火栓,332020,,倉敷市玉島勇崎１４番地１,岡山県,倉敷市,,,,133.642017,34.536249,100,公設
332020,0100007516,岡山県倉敷市,消火栓,332020,,倉敷市玉島勇崎５７７番地１,岡山県,倉敷市,,,,133.646505,34.525987,150,公設
332020,0100007517,岡山県倉敷市,消火栓,332020,,倉敷市玉島勇崎２０９番地３,岡山県,倉敷市,,,,133.644287,34.528648,75,公設
332020,0100007518,岡山県倉敷市,消火栓,332020,,倉敷市玉島勇崎１４２６番地５２,岡山県,倉敷市,,,,133.661644,34.520968,75,公設
332020,0100007519,岡山県倉敷市,消火栓,332020,,倉敷市玉島勇崎１０３２番地,岡山県,倉敷市,,,,133.651333,34.518769,100,公設
332020,0100007520,岡山県倉敷市,消火栓,332020,,倉敷市玉島勇崎１２８６番地,岡山県,倉敷市,,,,133.658115,34.520463,100,公設
332020,0100007521,岡山県倉敷市,消火栓,332020,,倉敷市玉島勇崎１８６番地１,岡山県,倉敷市,,,,133.645744,34.525473,100,公設
332020,0100007522,岡山県倉敷市,消火栓,332020,,倉敷市玉島勇崎９９１番地２３,岡山県,倉敷市,,,,133.654565,34.519684,100,公設
332020,0100007524,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎５６５番５号番地先,岡山県,倉敷市,,,,133.680825,34.56697,100,公設
332020,0100007525,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎５４９－１,岡山県,倉敷市,,,,133.67866,34.566956,100,公設
332020,0100007526,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎３９０番４号,岡山県,倉敷市,,,,133.678675,34.565624,100,公設
332020,0100007527,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎２７８－６,岡山県,倉敷市,,,,133.676714,34.565049,150,公設
332020,0100007528,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎４０２－８,岡山県,倉敷市,,,,133.677185,34.564668,100,公設
332020,0100007529,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎５２,岡山県,倉敷市,,,,133.676388,34.567557,100,公設
332020,0100007530,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎４２０番４号地先,岡山県,倉敷市,,,,133.676442,34.566623,150,公設
332020,0100007531,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎６８,岡山県,倉敷市,,,,133.675147,34.567512,200,公設
332020,0100007532,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎２４５－２,岡山県,倉敷市,,,,133.675232,34.567185,75,公設
332020,0100007533,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎８９－３,岡山県,倉敷市,,,,133.674124,34.567694,100,公設
332020,0100007534,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎８９,岡山県,倉敷市,,,,133.674214,34.56731,75,公設
332020,0100007535,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎２１７６番地先,岡山県,倉敷市,,,,133.672824,34.568885,75,公設
332020,0100007536,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１１９番２号,岡山県,倉敷市,,,,133.672873,34.568034,100,公設
332020,0100007537,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１２３,岡山県,倉敷市,,,,133.673074,34.567423,100,公設
332020,0100007538,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎２２５番２号,岡山県,倉敷市,,,,133.673732,34.565793,150,公設
332020,0100007539,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎２２６番１０号,岡山県,倉敷市,,,,133.675298,34.566175,100,公設
332020,0100007540,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１４７番６号,岡山県,倉敷市,,,,133.684577,34.567115,150,公設
332020,0100007541,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎６５９番地先,岡山県,倉敷市,,,,133.685381,34.565814,150,公設
332020,0100007542,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎６７１番地先,岡山県,倉敷市,,,,133.686054,34.564559,150,公設
332020,0100007543,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎６３５番地,岡山県,倉敷市,,,,133.683711,34.568096,100,公設
332020,0100007544,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎７３５番地先,岡山県,倉敷市,,,,133.6841,34.566361,100,公設
332020,0100007545,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎７０８番地,岡山県,倉敷市,,,,133.684567,34.56535,100,公設
332020,0100007546,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎５９６番地先,岡山県,倉敷市,,,,133.684901,34.564764,100,公設
332020,0100007547,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎６９０番地１地先,岡山県,倉敷市,,,,133.685227,34.564286,100,公設
332020,0100007548,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎９８１番１地先,岡山県,倉敷市,,,,133.685206,34.56275,300,公設
332020,0100007549,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎６２２番地１地先,岡山県,倉敷市,,,,133.682897,34.567314,150,公設
332020,0100007550,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前２丁目１０４,岡山県,倉敷市,,,,133.68202,34.566701,150,公設
332020,0100007551,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目９３,岡山県,倉敷市,,,,133.683306,34.563976,200,公設
332020,0100007552,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目１６７,岡山県,倉敷市,,,,133.683474,34.56255,100,公設
332020,0100007553,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前２丁目６０,岡山県,倉敷市,,,,133.68097,34.566033,150,公設
332020,0100007554,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前２丁目４６,岡山県,倉敷市,,,,133.679994,34.565403,150,公設
332020,0100007555,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目１０－２,岡山県,倉敷市,,,,133.676237,34.562102,200,公設
332020,0100007556,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目３２,岡山県,倉敷市,,,,133.680887,34.563747,100,公設
332020,0100007557,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎８５７番１地先,岡山県,倉敷市,,,,133.682855,34.561133,100,公設
332020,0100007558,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前１丁目１２９－２,岡山県,倉敷市,,,,133.679692,34.562888,100,公設
332020,0100007559,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目１０７,岡山県,倉敷市,,,,133.679572,34.559215,100,公設
332020,0100007560,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１０８７番地１地先,岡山県,倉敷市,,,,133.680095,34.558584,150,公設
332020,0100007561,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前１丁目３－２,岡山県,倉敷市,,,,133.678871,34.564588,150,公設
332020,0100007562,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前１丁目９１,岡山県,倉敷市,,,,133.67864,34.563382,100,公設
332020,0100007563,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前１丁目１０７,岡山県,倉敷市,,,,133.678698,34.562286,300,公設
332020,0100007564,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎２１２－２,岡山県,倉敷市,,,,133.67453,34.565296,100,公設
332020,0100007565,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目２４０,岡山県,倉敷市,,,,133.677374,34.559717,150,公設
332020,0100007566,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目１９９,岡山県,倉敷市,,,,133.676531,34.557635,150,公設
332020,0100007567,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１４２番地４３地先,岡山県,倉敷市,,,,133.677065,34.556097,150,公設
332020,0100007568,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１４２番１５地先,岡山県,倉敷市,,,,133.677421,34.555013,150,公設
332020,0100007569,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前１丁目３８,岡山県,倉敷市,,,,133.677515,34.564013,150,公設
332020,0100007570,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目２６,岡山県,倉敷市,,,,133.682074,34.564561,150,公設
332020,0100007571,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎４５０－３,岡山県,倉敷市,,,,133.67805,34.566537,75,公設
332020,0100007572,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎４１８－１,岡山県,倉敷市,,,,133.677476,34.566562,100,公設
332020,0100007573,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目１７５,岡山県,倉敷市,,,,133.676102,34.55904,100,公設
332020,0100007574,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目１８,岡山県,倉敷市,,,,133.674912,34.562397,150,公設
332020,0100007575,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎５４８－１,岡山県,倉敷市,,,,133.679693,34.567097,75,公設
332020,0100007576,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎６６４番地先,岡山県,倉敷市,,,,133.68557,34.565303,200,公設
332020,0100007577,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１４５番地２０地先,岡山県,倉敷市,,,,133.685035,34.566459,150,公設
332020,0100007578,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目７６－２,岡山県,倉敷市,,,,133.675266,34.561175,150,公設
332020,0100007579,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目１６３－１,岡山県,倉敷市,,,,133.675685,34.56007,150,公設
332020,0100007580,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目２１２,岡山県,倉敷市,,,,133.677786,34.558496,100,公設
332020,0100007581,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目１２８,岡山県,倉敷市,,,,133.677742,34.561615,400,公設
332020,0100007582,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目８０,岡山県,倉敷市,,,,133.676545,34.561093,75,公設
332020,0100007583,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前２丁目３５,岡山県,倉敷市,,,,133.680869,34.564856,200,公設
332020,0100007584,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目１１０,岡山県,倉敷市,,,,133.677211,34.560414,200,公設
332020,0100007585,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目１３４－２,岡山県,倉敷市,,,,133.678358,34.560941,400,公設
332020,0100007586,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目２５０－２,岡山県,倉敷市,,,,133.67846,34.559779,200,公設
332020,0100007587,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１０７９番地先,岡山県,倉敷市,,,,133.6793,34.556893,100,公設
332020,0100007588,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１１４２番地先,岡山県,倉敷市,,,,133.678671,34.556325,150,公設
332020,0100007589,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１９３,岡山県,倉敷市,,,,133.67456,34.563164,150,公設
332020,0100007590,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前１丁目６９－１,岡山県,倉敷市,,,,133.677158,34.562854,150,公設
332020,0100007591,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目２５,岡山県,倉敷市,,,,133.682121,34.564,100,公設
332020,0100007592,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目１４,岡山県,倉敷市,,,,133.682109,34.563435,200,公設
332020,0100007593,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目１７７,岡山県,倉敷市,,,,133.683498,34.564946,100,公設
332020,0100007594,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目１８９,岡山県,倉敷市,,,,133.68422,34.564091,100,公設
332020,0100007595,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１０６０番地１,岡山県,倉敷市,,,,133.681805,34.559154,75,公設
332020,0100007596,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前１丁目１１７,岡山県,倉敷市,,,,133.6798,34.564029,300,公設
332020,0100007597,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目７,岡山県,倉敷市,,,,133.680271,34.563115,150,公設
332020,0100007598,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目８,岡山県,倉敷市,,,,133.680752,34.562587,150,公設
332020,0100007599,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目７,岡山県,倉敷市,,,,133.680623,34.563167,300,公設
332020,0100007600,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目５１,岡山県,倉敷市,,,,133.68121,34.56254,300,公設
332020,0100007601,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目２９,岡山県,倉敷市,,,,133.679343,34.561497,200,公設
332020,0100007602,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目３８,岡山県,倉敷市,,,,133.680316,34.561414,75,公設
332020,0100007603,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目５５,岡山県,倉敷市,,,,133.681464,34.561823,150,公設
332020,0100007604,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目６９,岡山県,倉敷市,,,,133.68139,34.561057,100,公設
332020,0100007605,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目５７,岡山県,倉敷市,,,,133.682278,34.561374,300,公設
332020,0100007606,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目６６,岡山県,倉敷市,,,,133.68256,34.565985,150,公設
332020,0100007607,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１０５２番地７,岡山県,倉敷市,,,,133.680578,34.559452,100,公設
332020,0100007608,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目６５,岡山県,倉敷市,,,,133.680196,34.560687,100,公設
332020,0100007609,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目１８－２,岡山県,倉敷市,,,,133.680256,34.562142,200,公設
332020,0100007610,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目１０２,岡山県,倉敷市,,,,133.68286,34.563201,75,公設
332020,0100007611,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目１９９,岡山県,倉敷市,,,,133.684296,34.563314,150,公設
332020,0100007612,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前４丁目２６,岡山県,倉敷市,,,,133.679122,34.560135,400,公設
332020,0100007613,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目７８－３,岡山県,倉敷市,,,,133.682713,34.564949,200,公設
332020,0100007614,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目７２－１,岡山県,倉敷市,,,,133.682412,34.56592,200,公設
332020,0100007615,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１０７３番地,岡山県,倉敷市,,,,133.680445,34.5571,150,公設
332020,0100007616,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎１０９１番地２,岡山県,倉敷市,,,,133.680265,34.558741,150,公設
332020,0100007617,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎９８１番地１,岡山県,倉敷市,,,,133.684763,34.560941,100,公設
332020,0100007618,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目１２０,岡山県,倉敷市,,,,133.682391,34.562363,100,公設
332020,0100007619,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目１２５－１,岡山県,倉敷市,,,,133.677177,34.561769,100,公設
332020,0100007620,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前５丁目３,岡山県,倉敷市,,,,133.675882,34.563006,100,公設
332020,0100007621,岡山県倉敷市,消火栓,332020,,倉敷市玉島爪崎２８３－１,岡山県,倉敷市,,,,133.675759,34.563736,150,公設
332020,0100007622,岡山県倉敷市,消火栓,332020,,倉敷市新倉敷駅前３丁目６１－２,岡山県,倉敷市,,,,133.682037,34.565494,75,公設
332020,0100007625,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目１３番,岡山県,倉敷市,,,,133.794558,34.527321,75,公設
332020,0100007626,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目１４番,岡山県,倉敷市,,,,133.794904,34.525189,150,公設
332020,0100007627,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目１４番,岡山県,倉敷市,,,,133.79563,34.524586,150,公設
332020,0100007628,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目１４番,岡山県,倉敷市,,,,133.795429,34.524217,150,公設
332020,0100007629,岡山県倉敷市,消火栓,332020,,倉敷市広江８丁目５番,岡山県,倉敷市,,,,133.792308,34.526662,100,公設
332020,0100007630,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目１１番,岡山県,倉敷市,,,,133.792539,34.525093,150,公設
332020,0100007631,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目９番,岡山県,倉敷市,,,,133.791266,34.524866,150,公設
332020,0100007632,岡山県倉敷市,消火栓,332020,,倉敷市広江８丁目３番,岡山県,倉敷市,,,,133.790199,34.526162,100,公設
332020,0100007633,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目６番,岡山県,倉敷市,,,,133.789782,34.524916,150,公設
332020,0100007634,岡山県倉敷市,消火栓,332020,,倉敷市広江４丁目,岡山県,倉敷市,,,,133.787853,34.525787,100,公設
332020,0100007635,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目７番,岡山県,倉敷市,,,,133.787256,34.52423,150,公設
332020,0100007636,岡山県倉敷市,消火栓,332020,,倉敷市広江５丁目８番,岡山県,倉敷市,,,,133.785221,34.525246,200,公設
332020,0100007637,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目５番,岡山県,倉敷市,,,,133.785555,34.524201,150,公設
332020,0100007638,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目２番,岡山県,倉敷市,,,,133.78552,34.523512,150,公設
332020,0100007639,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目２番,岡山県,倉敷市,,,,133.7842,34.52356,100,公設
332020,0100007640,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目２番,岡山県,倉敷市,,,,133.784401,34.522867,150,公設
332020,0100007641,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目３番,岡山県,倉敷市,,,,133.783652,34.522491,75,公設
332020,0100007642,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目４番,岡山県,倉敷市,,,,133.78485,34.521464,100,公設
332020,0100007643,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目４番,岡山県,倉敷市,,,,133.785854,34.520994,200,公設
332020,0100007644,岡山県倉敷市,消火栓,332020,,倉敷市広江６丁目１２番,岡山県,倉敷市,,,,133.782679,34.521571,100,公設
332020,0100007645,岡山県倉敷市,消火栓,332020,,倉敷市広江６丁目１３番,岡山県,倉敷市,,,,133.783245,34.521051,75,公設
332020,0100007646,岡山県倉敷市,消火栓,332020,,倉敷市広江６丁目１４番,岡山県,倉敷市,,,,133.783879,34.520489,75,公設
332020,0100007647,岡山県倉敷市,消火栓,332020,,倉敷市広江６丁目１４番,岡山県,倉敷市,,,,133.783004,34.520401,100,公設
332020,0100007648,岡山県倉敷市,消火栓,332020,,倉敷市広江６丁目１５番,岡山県,倉敷市,,,,133.782018,34.520273,100,公設
332020,0100007649,岡山県倉敷市,消火栓,332020,,倉敷市広江５丁目７番,岡山県,倉敷市,,,,133.782941,34.524744,200,公設
332020,0100007650,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目１番,岡山県,倉敷市,,,,133.782912,34.52444,300,公設
332020,0100007651,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目２番,岡山県,倉敷市,,,,133.78359,34.523622,250,公設
332020,0100007652,岡山県倉敷市,消火栓,332020,,倉敷市広江７丁目２番,岡山県,倉敷市,,,,133.782621,34.522823,75,公設
332020,0100007653,岡山県倉敷市,消火栓,332020,,倉敷市広江６丁目７番,岡山県,倉敷市,,,,133.782284,34.523881,75,公設
332020,0100007654,岡山県倉敷市,消火栓,332020,,倉敷市広江６丁目１１番,岡山県,倉敷市,,,,133.782123,34.521309,100,公設
332020,0100007655,岡山県倉敷市,消火栓,332020,,倉敷市広江６丁目１１番,岡山県,倉敷市,,,,133.781316,34.520852,100,公設
332020,0100007656,岡山県倉敷市,消火栓,332020,,倉敷市広江６丁目９番,岡山県,倉敷市,,,,133.781293,34.522903,150,公設
332020,0100007657,岡山県倉敷市,消火栓,332020,,倉敷市広江６丁目４番,岡山県,倉敷市,,,,133.779562,34.522834,150,公設
332020,0100007658,岡山県倉敷市,消火栓,332020,,倉敷市広江６丁目１番,岡山県,倉敷市,,,,133.778346,34.523399,100,公設
332020,0100007659,岡山県倉敷市,消火栓,332020,,倉敷市広江１丁目１５番,岡山県,倉敷市,,,,133.776291,34.522369,150,公設
332020,0100007660,岡山県倉敷市,消火栓,332020,,倉敷市広江２丁目１２番,岡山県,倉敷市,,,,133.775362,34.523115,75,公設
332020,0100007661,岡山県倉敷市,消火栓,332020,,倉敷市広江２丁目１２番,岡山県,倉敷市,,,,133.773913,34.522869,75,公設
332020,0100007662,岡山県倉敷市,消火栓,332020,,倉敷市広江１丁目５番,岡山県,倉敷市,,,,133.774118,34.522663,100,公設
332020,0100007663,岡山県倉敷市,消火栓,332020,,倉敷市広江１丁目１３番,岡山県,倉敷市,,,,133.774418,34.521867,150,公設
332020,0100007664,岡山県倉敷市,消火栓,332020,,倉敷市広江１丁目６番,岡山県,倉敷市,,,,133.773847,34.521176,150,公設
332020,0100007665,岡山県倉敷市,消火栓,332020,,倉敷市広江１丁目６番,岡山県,倉敷市,,,,133.773572,34.520515,150,公設
332020,0100007666,岡山県倉敷市,消火栓,332020,,倉敷市広江１丁目７番,岡山県,倉敷市,,,,133.772935,34.519192,150,公設
332020,0100007667,岡山県倉敷市,消火栓,332020,,倉敷市広江２丁目１３番,岡山県,倉敷市,,,,133.773046,34.522819,75,公設
332020,0100007668,岡山県倉敷市,消火栓,332020,,倉敷市広江２丁目１４番,岡山県,倉敷市,,,,133.771743,34.52281,75,公設
332020,0100007669,岡山県倉敷市,消火栓,332020,,倉敷市広江１丁目４番,岡山県,倉敷市,,,,133.771383,34.522435,100,公設
332020,0100007670,岡山県倉敷市,消火栓,332020,,倉敷市広江１丁目１番,岡山県,倉敷市,,,,133.770086,34.522714,100,公設
332020,0100007671,岡山県倉敷市,消火栓,332020,,倉敷市広江１丁目２番,岡山県,倉敷市,,,,133.770322,34.521914,75,公設
332020,0100007672,岡山県倉敷市,消火栓,332020,,倉敷市広江１丁目２番,岡山県,倉敷市,,,,133.771509,34.520456,100,公設
332020,0100007673,岡山県倉敷市,消火栓,332020,,倉敷市広江２丁目１５番,岡山県,倉敷市,,,,133.769659,34.522919,75,公設
332020,0100007674,岡山県倉敷市,消火栓,332020,,倉敷市広江１丁目１２番,岡山県,倉敷市,,,,133.775355,34.521238,75,公設
332020,0100007675,岡山県倉敷市,消火栓,332020,,倉敷市呼松１丁目１番,岡山県,倉敷市,,,,133.772353,34.517688,150,公設
332020,0100007676,岡山県倉敷市,消火栓,332020,,倉敷市呼松１丁目５番,岡山県,倉敷市,,,,133.77211,34.516808,150,公設
332020,0100007677,岡山県倉敷市,消火栓,332020,,倉敷市呼松１丁目６番,岡山県,倉敷市,,,,133.771634,34.515698,150,公設
332020,0100007678,岡山県倉敷市,消火栓,332020,,倉敷市呼松１丁目７番,岡山県,倉敷市,,,,133.77133,34.514804,150,公設
332020,0100007679,岡山県倉敷市,消火栓,332020,,倉敷市呼松１丁目７番,岡山県,倉敷市,,,,133.770915,34.513845,150,公設
332020,0100007680,岡山県倉敷市,消火栓,332020,,倉敷市呼松１丁目８番,岡山県,倉敷市,,,,133.772077,34.513314,150,公設
332020,0100007681,岡山県倉敷市,消火栓,332020,,倉敷市呼松１丁目１２番,岡山県,倉敷市,,,,133.77028,34.512935,150,公設
332020,0100007682,岡山県倉敷市,消火栓,332020,,倉敷市呼松１丁目１２番,岡山県,倉敷市,,,,133.770573,34.512814,150,公設
332020,0100007683,岡山県倉敷市,消火栓,332020,,倉敷市呼松１丁目１０番,岡山県,倉敷市,,,,133.771905,34.512574,75,公設
332020,0100007684,岡山県倉敷市,消火栓,332020,,倉敷市呼松２丁目２番,岡山県,倉敷市,,,,133.772423,34.512152,150,公設
332020,0100007685,岡山県倉敷市,消火栓,332020,,倉敷市呼松２丁目１０番,岡山県,倉敷市,,,,133.770265,34.511881,150,公設
332020,0100007686,岡山県倉敷市,消火栓,332020,,倉敷市呼松２丁目１番,岡山県,倉敷市,,,,133.771249,34.511937,100,公設
332020,0100007687,岡山県倉敷市,消火栓,332020,,倉敷市呼松２丁目１１番,岡山県,倉敷市,,,,133.769968,34.511903,150,公設
332020,0100007688,岡山県倉敷市,消火栓,332020,,倉敷市呼松２丁目２番,岡山県,倉敷市,,,,133.772255,34.511839,75,公設
332020,0100007689,岡山県倉敷市,消火栓,332020,,倉敷市呼松２丁目３番,岡山県,倉敷市,,,,133.772766,34.511651,75,公設
332020,0100007690,岡山県倉敷市,消火栓,332020,,倉敷市呼松２丁目６番,岡山県,倉敷市,,,,133.772525,34.51095,150,公設
332020,0100007691,岡山県倉敷市,消火栓,332020,,倉敷市呼松３丁目２番,岡山県,倉敷市,,,,133.770152,34.510797,150,公設
332020,0100007692,岡山県倉敷市,消火栓,332020,,倉敷市呼松３丁目１番,岡山県,倉敷市,,,,133.76979,34.510825,150,公設
332020,0100007693,岡山県倉敷市,消火栓,332020,,倉敷市呼松３丁目４番,岡山県,倉敷市,,,,133.770003,34.509829,100,公設
332020,0100007694,岡山県倉敷市,消火栓,332020,,倉敷市呼松３丁目１番,岡山県,倉敷市,,,,133.76968,34.509855,150,公設
332020,0100007695,岡山県倉敷市,消火栓,332020,,倉敷市呼松３丁目７番,岡山県,倉敷市,,,,133.771956,34.509673,150,公設
332020,0100007696,岡山県倉敷市,消火栓,332020,,倉敷市呼松２丁目５番,岡山県,倉敷市,,,,133.772598,34.509457,75,公設
332020,0100007697,岡山県倉敷市,消火栓,332020,,倉敷市呼松３丁目８番,岡山県,倉敷市,,,,133.770383,34.50922,100,公設
332020,0100007698,岡山県倉敷市,消火栓,332020,,倉敷市呼松３丁目１１番,岡山県,倉敷市,,,,133.769988,34.508746,100,公設
332020,0100007699,岡山県倉敷市,消火栓,332020,,倉敷市呼松３丁目１０番,岡山県,倉敷市,,,,133.771435,34.508401,150,公設
332020,0100007700,岡山県倉敷市,消火栓,332020,,倉敷市呼松３丁目１０番,岡山県,倉敷市,,,,133.770457,34.507889,100,公設
332020,0100007702,岡山県倉敷市,消火栓,332020,,倉敷市児島宇野津,岡山県,倉敷市,,,,133.771155,34.506769,300,公設
332020,0100007703,岡山県倉敷市,消火栓,332020,,倉敷市児島宇野津２０２６番地１,岡山県,倉敷市,,,,133.771287,34.504655,500,公設
